id,code,country_id:id,state_id:id,name,shortcut
res_partner_company_type_1041,TSA0,base.hr,,Tijelo državne uprave,
res_partner_company_type_1042,XQLW,base.hr,,Jedinica lokalne ili područne (regionalne) samouprave,
res_partner_company_type_1043,YA9S,base.hr,,Zajednica ustanova,
res_partner_company_type_1044,ZFQS,base.hr,,Ustanova,
res_partner_company_type_1045,ZMY8,base.hr,,Zaklada,
res_partner_company_type_1046,1SVL,base.cw,,Stille vennootschap,
res_partner_company_type_1047,1T06,base.cw,,Stichting,
res_partner_company_type_1048,2J66,base.cw,,Stichting Particulier Fonds,
res_partner_company_type_1049,36AO,base.cw,,Naamloze Vennootschap,
res_partner_company_type_1050,5OZV,base.cw,,Eenmanszaak,
res_partner_company_type_1051,9E0Q,base.cw,,Commanditaire vennootschap,
res_partner_company_type_1052,ADF8,base.cw,,Coöperatie,
res_partner_company_type_1053,IHD0,base.cw,,Rederij,
res_partner_company_type_1054,KM1T,base.cw,,Openbare vennootschap,
res_partner_company_type_1055,MZB1,base.cw,,Besloten Vennootschap,
res_partner_company_type_1056,SS3A,base.cw,,Onderlinge waarborgmaatschappij,
res_partner_company_type_1057,WV3I,base.cw,,Vereniging,
res_partner_company_type_1058,ZKTC,base.cw,,Trust,
res_partner_company_type_1059,1MBR,base.cy,,Άλλη νομική μορφή,
res_partner_company_type_1060,233U,base.cy,,Συνεταιρισμός,
res_partner_company_type_1061,8BL9,base.cy,,Ευρωπαϊκή Δημόσια Εταιρεία Περιορισμένης Ευθύνης,
res_partner_company_type_1062,8VZ0,base.cy,,Trust,
res_partner_company_type_1063,BCF5,base.cy,,Δημόσια Εταιρεία Περιορισμένης Ευθύνης με μετοχές,
res_partner_company_type_1064,FV0K,base.cy,,Eμπορική Επωνυμία,
res_partner_company_type_1065,GLCH,base.cy,,Σωματεία και Ιδρυμάτα,
res_partner_company_type_1066,HIL6,base.cy,,Αλλοδαπή Εταιρεία,
res_partner_company_type_1067,I8RE,base.cy,,Αυτοτελώς εργαζόμενος,
res_partner_company_type_1068,INTY,base.cy,,"Εταιρεία Περιορισμένης Ευθύνης με εγγύηση, και που έχει μετοχικό κεφάλαιο",
res_partner_company_type_1069,K9L6,base.cy,,Ιδιωτική Εταιρεία Περιορισμένης Ευθύνης με μετοχές,
res_partner_company_type_1070,MYKG,base.cy,,Δημόσια Εταιρεία,
res_partner_company_type_1071,P12B,base.cy,,Ταμεία Προνοίας/ Συντάξεως,
res_partner_company_type_1072,P5JT,base.cy,,Ευρωπαϊκός Όμιλος Οικονομικού Σκοπού,ΕΟΟΣ
res_partner_company_type_1073,RCPI,base.cy,,Ιδιωτική Εταιρεία,
res_partner_company_type_1074,T1JS,base.cy,,Οντότητες που διέπονται από το δημόσιο δίκαιο,
res_partner_company_type_1075,U24X,base.cy,,Συνεργατικά Πιστωτικά Ιδρύματα,
res_partner_company_type_1076,W86L,base.cy,,"Εταιρεία Περιορισμένης Ευθύνης με εγγύηση, χωρίς μετοχικό κεφάλαιο",
res_partner_company_type_1077,1JK6,base.cz,,Svépomocné zemědělské družstvo,
res_partner_company_type_1078,2DK3,base.cz,,Podnik nebo hospodářské zařízení politické strany,
res_partner_company_type_1079,2N9X,base.cz,,Česká konsolidační agentura,
res_partner_company_type_1080,3BX3,base.cz,,Evropské seskupení pro územní spolupráci,
res_partner_company_type_1081,3G3D,base.cz,,Nadace,
res_partner_company_type_1082,3RMA,base.cz,,Státní fond ze zákona,
res_partner_company_type_1083,4A26,base.cz,,Zájmová organizace družstev,
res_partner_company_type_1084,4OTK,base.cz,,Regionální rada regionu soudržnosti,
res_partner_company_type_1085,4UB2,base.cz,,Garanční fond obchodníků s cennými papíry,
res_partner_company_type_1086,4YAK,base.cz,,Stálý rozhodčí soud,
res_partner_company_type_1087,5AP3,base.cz,,Pobočná mezinárodní organizace zaměstnavatelů,
res_partner_company_type_1088,5KU5,base.cz,,Veřejná obchodní společnost,
res_partner_company_type_1089,6CQN,base.cz,,Akciová společnost,
res_partner_company_type_1090,6D9L,base.cz,,Svěřenský fond,
res_partner_company_type_1091,6FAI,base.cz,,Státní podnik,
res_partner_company_type_1092,6OMW,base.cz,,Organizační jednotka občanského sdružení,
res_partner_company_type_1093,747U,base.cz,,Společnost komanditní na akcie,
res_partner_company_type_1094,74W6,base.cz,,Státní příspěvková organizace ostatní,
res_partner_company_type_1095,7OZQ,base.cz,,Zájmové sdružení,
res_partner_company_type_1096,84J8,base.cz,,Státní hospodářská organizace řízená okresním úřadem,
res_partner_company_type_1097,8K5T,base.cz,,Spotřební družstvo,
res_partner_company_type_1098,917C,base.cz,,Česká tisková kancelář,
res_partner_company_type_1099,95G8,base.cz,,Podnikající fyzická osoba tuzemská,
res_partner_company_type_1100,971Y,base.cz,,Podnik nebo hospodářské zařízení sdružení,
res_partner_company_type_1101,9HLU,base.cz,,Společnost s ručením omezeným,
res_partner_company_type_1102,9RVC,base.cz,,Družstvo,
res_partner_company_type_1103,9XDB,base.cz,,Občanské sdružení,
res_partner_company_type_1104,AM3T,base.cz,,Státní fond ze zákona nezapisující se do obchodního rejstříku,
res_partner_company_type_1105,APEN,base.cz,,"Správa železniční dopravní cesty, státní organizace",
res_partner_company_type_1106,BL4B,base.cz,,Obecně prospěšná společnost,
res_partner_company_type_1107,C4Q2,base.cz,,Všeobecná zdravotní pojišťovna,
res_partner_company_type_1108,C5FE,base.cz,,Samostatná drobná provozovna (obecního úřadu),
res_partner_company_type_1109,C7GZ,base.cz,,Výrobní družstvo,
res_partner_company_type_1110,CATU,base.cz,,Spolek,
res_partner_company_type_1111,CD28,base.cz,,Společnost komanditní,
res_partner_company_type_1112,CHJR,base.cz,,Podnik se zahraniční majetkovou účastí,
res_partner_company_type_1113,CIO8,base.cz,,Veřejná výzkumná instituce,
res_partner_company_type_1114,CUKQ,base.cz,,Mezinárodní organizace zaměstnavatelů,
res_partner_company_type_1115,CZUA,base.cz,,Zahraniční fyzická osoba,
res_partner_company_type_1116,D1VK,base.cz,,Školská právnická osoba,
res_partner_company_type_1117,D35X,base.cz,,Zahraniční spolek,
res_partner_company_type_1118,ET6Z,base.cz,,Svazy církví a náboženských společností,
res_partner_company_type_1119,FIPS,base.cz,,Banka-státní peněžní ústav,
res_partner_company_type_1120,FY1B,base.cz,,Církve a náboženské společnosti,
res_partner_company_type_1121,G2I3,base.cz,,Pobočný spolek,
res_partner_company_type_1122,H4XQ,base.cz,,Veřejné neziskové ústavní zdravotnické zařízení,
res_partner_company_type_1123,H6WW,base.cz,,Státní příspěvková organizace,
res_partner_company_type_1124,HQPK,base.cz,,"Komora (hospodářská, agrární)",
res_partner_company_type_1125,HS5W,base.cz,,Vnitřní organizační jednotka organizační složky státu,
res_partner_company_type_1126,HSNC,base.cz,,Podnik zahraničního obchodu,
res_partner_company_type_1127,HY6K,base.cz,,Organizační složka zahraničního nadačního fondu,
res_partner_company_type_1128,I32F,base.cz,,Sdružení mezinárodního obchodu,
res_partner_company_type_1129,I68R,base.cz,,Organizační jednotka zvláštní organizace pro zastoupení českých zájmů v mezinárodních nevládních organizacích,
res_partner_company_type_1130,IQ9O,base.cz,,Společenství vlastníků jednotek,
res_partner_company_type_1131,J8PB,base.cz,,Obec,
res_partner_company_type_1132,JCAD,base.cz,,Evidované církevní právnické osoby,
res_partner_company_type_1133,JJYB,base.cz,,Zahraniční pobočný spolek,
res_partner_company_type_1134,KM6Z,base.cz,,Státní banka československá,
res_partner_company_type_1135,LEDI,base.cz,,Honební společenstvo,
res_partner_company_type_1136,LJ92,base.cz,,Československé státní dráhy-státní organizace,
res_partner_company_type_1137,LJL0,base.cz,,Organizační složka státu,
res_partner_company_type_1138,LPCQ,base.cz,,Mezinárodní odborová organizace,
res_partner_company_type_1139,MAVU,base.cz,,Dobrovolný svazek obcí,
res_partner_company_type_1140,MBUU,base.cz,,Příspěvková organizace zřízená územním samosprávným celkem,
res_partner_company_type_1141,NI3I,base.cz,,Veřejnoprávní instituce,
res_partner_company_type_1142,NJ87,base.cz,,Společný podnik (s více zakladateli),
res_partner_company_type_1143,NPH3,base.cz,,Česká národní banka,
res_partner_company_type_1144,NQHQ,base.cz,,Komoditní burza,
res_partner_company_type_1145,O9PW,base.cz,,Samosprávná stavovská organizace (profesní komora),
res_partner_company_type_1146,OVKW,base.cz,,"Vysoká škola (veřejná, státní)",
res_partner_company_type_1147,P3YF,base.cz,,Pobočná odborová organizace a organizace zaměstnavatelů,
res_partner_company_type_1148,PFE5,base.cz,,"Městská část, městský obvod",
res_partner_company_type_1149,PQJE,base.cz,,Mezinárodní nevládní organizace,
res_partner_company_type_1150,Q25I,base.cz,,Odborová organizace a organizace zaměstnavatelů,
res_partner_company_type_1151,QIEL,base.cz,,Kraj,
res_partner_company_type_1152,QJ0F,base.cz,,Ústav,
res_partner_company_type_1153,QJWK,base.cz,,Rada pro veřejný dohled nad auditem,
res_partner_company_type_1154,QQ49,base.cz,,Zdravotní pojišťovna (mimo VZP),
res_partner_company_type_1155,QS6A,base.cz,,Nadační fond,
res_partner_company_type_1156,R2XE,base.cz,,Organizační jednotka mezinárodní nevládní organizace,
res_partner_company_type_1157,RBGQ,base.cz,,Evropské hospodářské zájmové sdružení,EHZS
res_partner_company_type_1158,RHFQ,base.cz,,Družstevní podnik (s 1 zakladatelem),
res_partner_company_type_1159,RP0E,base.cz,,Obecní podnik,
res_partner_company_type_1160,SNWJ,base.cz,,"Podílový, penzijní fond",
res_partner_company_type_1161,T1FT,base.cz,,Evropská družstevní společnost,SCE
res_partner_company_type_1162,T3Q1,base.cz,,Bytové družstvo,
res_partner_company_type_1163,TNBA,base.cz,,Odštěpný závod zahraniční právnické osoby,
res_partner_company_type_1164,U95A,base.cz,,Odštěpný závod zahraniční fyzické osoby,
res_partner_company_type_1165,UFDA,base.cz,,Národní podnik,
res_partner_company_type_1166,V6YH,base.cz,,Společná zájmová organizace družstev,
res_partner_company_type_1167,VIE3,base.cz,,Zájmové sdružení právnických osob,
res_partner_company_type_1168,VQU7,base.cz,,Organizační složka zahraniční nadace,
res_partner_company_type_1169,WJ30,base.cz,,Družstevní podnik zemědělský,
res_partner_company_type_1170,WL83,base.cz,,Zvláštní organizace pro zastoupení českých zájmů v mezinárodních nevládních organizacích,
res_partner_company_type_1171,WO0T,base.cz,,Pobočná mezinárodní odborová organizace,
res_partner_company_type_1172,WUFK,base.cz,,Odštěpný závod,
res_partner_company_type_1173,WVZF,base.cz,,Účelová zahraničně obchodní organizace,
res_partner_company_type_1174,XG70,base.cz,,Právnikcá osoba zřízená zvláštním zákonem zapisovaná do veřejného rejstříku,
res_partner_company_type_1175,XRK7,base.cz,,"Politická strana, politické hnutí",
res_partner_company_type_1176,Y18E,base.cz,,Společný podnik,
res_partner_company_type_1177,Z3BF,base.cz,,Zemědělské družstvo,
res_partner_company_type_1178,ZQO8,base.cz,,Evropská společnost,SE
res_partner_company_type_1179,ZU32,base.cz,,Jiné družstvo,
res_partner_company_type_1180,1MWR,base.dk,,Fond,
res_partner_company_type_1181,37UT,base.dk,,Region,
res_partner_company_type_1182,40R4,base.dk,,Forening,
res_partner_company_type_1183,599X,base.dk,,Fonde og andre selvejende institutioner,
res_partner_company_type_1184,5QS7,base.dk,,Iværksætterselskab,IVS
res_partner_company_type_1185,7WRN,base.dk,,Interessentskab,I/S
res_partner_company_type_1186,9KSX,base.dk,,Partnerselskab,P/S
res_partner_company_type_1187,D4PU,base.dk,,Frivillig forening,
res_partner_company_type_1188,F7JY,base.dk,,Særlig Finansiel virksomhed,
res_partner_company_type_1189,FUKI,base.dk,,Enkeltmandsvirksomhed,
res_partner_company_type_1190,FW7S,base.dk,,Europæisk andelsselskab,SCE-selskab
res_partner_company_type_1191,GFXN,base.dk,,Primærkommune,
res_partner_company_type_1192,GULL,base.dk,,Selskab med begrænset ansvar,SMBA
res_partner_company_type_1193,H8VP,base.dk,,Anpartsselskab,ApS
res_partner_company_type_1194,LWOD,base.dk,,Medarbejderinvesteringsselskab,
res_partner_company_type_1195,NUL8,base.dk,,Kommanditselskab,K/S
res_partner_company_type_1196,PIOI,base.dk,,Erhvervsdrivende fond,
res_partner_company_type_1197,PMJW,base.dk,,Andelsselskab,
res_partner_company_type_1198,PZ6Y,base.dk,,Andelsselskab med begrænset ansvar,AMBA
res_partner_company_type_1199,TB2C,base.dk,,Europæisk økonomisk firmagruppe,EØFG
res_partner_company_type_1200,UA1O,base.dk,,Europæisk selskab,SE-selskab
res_partner_company_type_1201,WU7R,base.dk,,Forening med begrænset ansvar,FMBA
res_partner_company_type_1202,ZRPO,base.dk,,Aktieselskab,A/S
res_partner_company_type_1203,3ZBR,base.do,,Sociedad Anónima,S. A.
res_partner_company_type_1204,8WQ9,base.do,,Sociedad en Comandita Simple,S. en C.
res_partner_company_type_1205,B35X,base.do,,Sociedad en Participación(sin personalidad jurídica),
res_partner_company_type_1206,DQAU,base.do,,Sociedad Anónima Simplificada,SAS
res_partner_company_type_1207,K4CD,base.do,,Empresa Individual de Responsabilidad Limitada ,EIRL
res_partner_company_type_1208,LSWY,base.do,,Sociedad en Nombre Colectivo,
res_partner_company_type_1209,SWO8,base.do,,Sociedad de Responsaibilidad Limitada,S. R. L.
res_partner_company_type_1210,T4LC,base.do,,Sociedad en Comandita por Acciones,
res_partner_company_type_1211,6TPE,base.ec,,Compañía en nombre colectivo,CNCOL
res_partner_company_type_1212,FKVG,base.ec,,Compañía en Comandita Simple y dividida por acciones,CCSDA
res_partner_company_type_1213,J3T2,base.ec,,Compañía Anónima,SA
res_partner_company_type_1214,N9QH,base.ec,,Compañía de Economía Mixta,CEMIX
res_partner_company_type_1215,XOAD,base.ec,,Compañía de Responsabilidad Limitada,CIA LTDA
res_partner_company_type_1216,1NKP,base.ee,,Sihtasutus,SA
res_partner_company_type_1217,3UPJ,base.ee,,Füüsilisest isikust ettevõtja,FIE
res_partner_company_type_1218,6I0P,base.ee,,Hooneühistu,HÜ
res_partner_company_type_1219,752Q,base.ee,,Euroopa äriühing,SE
res_partner_company_type_1220,8ZQE,base.ee,,Korteriühistu,KÜ
res_partner_company_type_1221,9LJA,base.ee,,Aktsiaselts,AS
