id,code,country_id:id,state_id:id,name
entity_legal_form_3120,KQXA,base.us,base.state_us_5,Commercial Bank
entity_legal_form_3121,LYRX,base.us,base.state_us_5,Savings and Loan Association
entity_legal_form_3122,N295,base.us,base.state_us_5,Savings Bank
entity_legal_form_3123,O6AU,base.us,base.state_us_5,credit union
entity_legal_form_3124,PZR6,base.us,base.state_us_5,For-Profit Corporation Professional
entity_legal_form_3125,SQ7B,base.us,base.state_us_5,General Partnership
entity_legal_form_3126,0GY3,base.us,base.state_us_6,credit union
entity_legal_form_3127,1JXS,base.us,base.state_us_6,Savings Bank
entity_legal_form_3128,81WV,base.us,base.state_us_6,Limited Cooperative Association
entity_legal_form_3129,BC32,base.us,base.state_us_6,Limited Partnership Association
entity_legal_form_3130,HLCG,base.us,base.state_us_6,Limited Partnership
entity_legal_form_3131,I3Z9,base.us,base.state_us_6,For-Profit Public Benefit Corporation
entity_legal_form_3132,L10T,base.us,base.state_us_6,Limited Liability Company
entity_legal_form_3133,LDHG,base.us,base.state_us_6,Savings and Loan Association
entity_legal_form_3134,M64D,base.us,base.state_us_6,Limited Liability Partnership
entity_legal_form_3135,OWR6,base.us,base.state_us_6,For-Profit Corporation
entity_legal_form_3136,PDLV,base.us,base.state_us_6,Non-Profit Corporation
entity_legal_form_3137,TOBE,base.us,base.state_us_6,Commercial Bank
entity_legal_form_3138,WE9D,base.us,base.state_us_6,Limited Liability Limited Partnership
entity_legal_form_3139,ZCHO,base.us,base.state_us_6,Cooperative Association
entity_legal_form_3140,7W53,base.us,base.state_us_7,Nonstock Corporation
entity_legal_form_3141,JKOT,base.us,base.state_us_7,Stock Corporation
entity_legal_form_3142,L7HH,base.us,base.state_us_7,Religious Society or Religious Corporation
entity_legal_form_3143,LIEA,base.us,base.state_us_7,Savings Bank
entity_legal_form_3144,LKQ2,base.us,base.state_us_7,Limited Partnership
entity_legal_form_3145,SERH,base.us,base.state_us_7,credit union
entity_legal_form_3146,SHCN,base.us,base.state_us_7,Statutory Trust
entity_legal_form_3147,T5X4,base.us,base.state_us_7,Savings and Loan Association
entity_legal_form_3148,T80N,base.us,base.state_us_7,Limited Liability Partnership
entity_legal_form_3149,WT0G,base.us,base.state_us_7,Commercial Bank
entity_legal_form_3150,Y182,base.us,base.state_us_7,Limited Liability Company
entity_legal_form_3151,12N6,base.us,base.state_us_8,Unincorporated Nonprofit Association
entity_legal_form_3152,1HXP,base.us,base.state_us_8,Limited Liability Partnership
entity_legal_form_3153,4FSX,base.us,base.state_us_8,Statutory Trust
entity_legal_form_3154,9ASJ,base.us,base.state_us_8,Commercial Bank
entity_legal_form_3155,HZEH,base.us,base.state_us_8,Limited Liability Company
entity_legal_form_3156,JU79,base.us,base.state_us_8,Savings Bank
entity_legal_form_3157,MIPY,base.us,base.state_us_8,Non-deposit Trust Company
entity_legal_form_3158,N7VF,base.us,base.state_us_8,credit union
entity_legal_form_3159,QF4W,base.us,base.state_us_8,Partnership
entity_legal_form_3160,T91T,base.us,base.state_us_8,Limited Partnership
entity_legal_form_3161,TGMR,base.us,base.state_us_8,Limited Liability Limited Partnership
entity_legal_form_3162,XTIQ,base.us,base.state_us_8,Corporation
entity_legal_form_3163,74LJ,base.us,base.state_us_9,Limited Partnership (including Limited Liability Limited Partnership)
entity_legal_form_3164,9AQ8,base.us,base.state_us_9,Commercial Bank
entity_legal_form_3165,CNQ3,base.us,base.state_us_9,Business Corporation (including professional corporation)
entity_legal_form_3166,IPGV,base.us,base.state_us_9,Limited Cooperative Association
entity_legal_form_3167,NUQ2,base.us,base.state_us_9,credit union
entity_legal_form_3168,O35K,base.us,base.state_us_9,General Cooperative Association
entity_legal_form_3169,SQOE,base.us,base.state_us_9,Statutory Trust
entity_legal_form_3170,TJ6V,base.us,base.state_us_9,Limited Liability Partnership
entity_legal_form_3171,VNIU,base.us,base.state_us_9,Limited Liability Company (including professional LLC and series LLC)
entity_legal_form_3172,ZJPG,base.us,base.state_us_9,Nonprofit Corporation
entity_legal_form_3173,3LXM,base.us,base.state_us_10,Commercial Bank
entity_legal_form_3174,3N55,base.us,base.state_us_10,Non-Profit Corporation
entity_legal_form_3175,5DS0,base.us,base.state_us_10,Limited Partnership
entity_legal_form_3176,72CA,base.us,base.state_us_10,Non-deposit Trust Company
entity_legal_form_3177,8N21,base.us,base.state_us_10,Limited Liability Company
entity_legal_form_3178,D155,base.us,base.state_us_10,Limited Liability Limited Partnership
entity_legal_form_3179,E4LW,base.us,base.state_us_10,Savings Bank
entity_legal_form_3180,QSKT,base.us,base.state_us_10,credit union
entity_legal_form_3181,TRI2,base.us,base.state_us_10,Profit Corporation
entity_legal_form_3182,6IIM,base.us,base.state_us_11,Limited Liability Company
entity_legal_form_3183,AD0H,base.us,base.state_us_11,Limited Partnership
entity_legal_form_3184,ALW3,base.us,base.state_us_11,Non-deposit Trust Company
entity_legal_form_3185,ASC7,base.us,base.state_us_11,Professional Corporation
entity_legal_form_3186,EY94,base.us,base.state_us_11,Savings and Loan Association
entity_legal_form_3187,F9OB,base.us,base.state_us_11,credit union
entity_legal_form_3188,GR2X,base.us,base.state_us_11,Commercial Bank
entity_legal_form_3189,H5G0,base.us,base.state_us_11,Savings Bank
entity_legal_form_3190,MFYJ,base.us,base.state_us_11,Profit Corporation
entity_legal_form_3191,S7VR,base.us,base.state_us_11,Nonprofit Corporation
entity_legal_form_3192,6MB6,base.us,base.state_us_12,Limited Liability Limited Partnership
entity_legal_form_3193,982Z,base.us,base.state_us_12,Service Mark
entity_legal_form_3194,9G8O,base.us,base.state_us_12,Savings Bank
entity_legal_form_3195,AQBO,base.us,base.state_us_12,Limited Partnership
entity_legal_form_3196,B38Q,base.us,base.state_us_12,General Partnership
entity_legal_form_3197,DX2N,base.us,base.state_us_12,Nonprofit Corporation
entity_legal_form_3198,FTNW,base.us,base.state_us_12,Cooperative
entity_legal_form_3199,IWRC,base.us,base.state_us_12,Commercial Bank
entity_legal_form_3200,L2QV,base.us,base.state_us_12,Corporation
entity_legal_form_3201,L5BO,base.us,base.state_us_12,Trade Name
entity_legal_form_3202,M2KR,base.us,base.state_us_12,Limited Liablity Partnership
entity_legal_form_3203,MJ9Z,base.us,base.state_us_12,credit union
entity_legal_form_3204,QJ1G,base.us,base.state_us_12,Industrial Bank
entity_legal_form_3205,S0BB,base.us,base.state_us_12,Professional Corporation
entity_legal_form_3206,SBF3,base.us,base.state_us_12,Sustainable Business Corporation
entity_legal_form_3207,TTTV,base.us,base.state_us_12,Corporation Sole
entity_legal_form_3208,VPBH,base.us,base.state_us_12,Limited Liability Company
entity_legal_form_3209,WMTY,base.us,base.state_us_12,Publicity Rights Name Registration
entity_legal_form_3210,YOUG,base.us,base.state_us_12,Commercial Registered Agent
entity_legal_form_3211,ZLIW,base.us,base.state_us_12,Trademark
entity_legal_form_3212,530K,base.us,base.state_us_13,Limited Partnership
entity_legal_form_3213,AB76,base.us,base.state_us_13,credit union
entity_legal_form_3214,EVE6,base.us,base.state_us_13,Nonprofit Corporation
entity_legal_form_3215,H1J5,base.us,base.state_us_13,Commercial Bank
entity_legal_form_3216,JXUC,base.us,base.state_us_13,Savings and Loan Association
entity_legal_form_3217,QLWR,base.us,base.state_us_13,Limited Liability Partnership
entity_legal_form_3218,RU6X,base.us,base.state_us_13,Limited Liability Company
entity_legal_form_3219,U9HL,base.us,base.state_us_13,General Business Corporation
entity_legal_form_3220,UK9P,base.us,base.state_us_13,General Partnership
entity_legal_form_3221,1KU4,base.us,base.state_us_14,credit union
entity_legal_form_3222,1WZP,base.us,base.state_us_14,Limited Partnership
entity_legal_form_3223,22SC,base.us,base.state_us_14,Savings and Loan Association
entity_legal_form_3224,8RLE,base.us,base.state_us_14,Limited Liability Company
entity_legal_form_3225,AZUK,base.us,base.state_us_14,Business Corporation
entity_legal_form_3226,COKS,base.us,base.state_us_14,Savings Bank
entity_legal_form_3227,F5VL,base.us,base.state_us_14,Professional Services Corporation
entity_legal_form_3228,HSPI,base.us,base.state_us_14,Nonprofit Corporation
entity_legal_form_3229,QY7A,base.us,base.state_us_14,Commercial Bank
entity_legal_form_3230,VUXH,base.us,base.state_us_14,Limited Liability Partnership
entity_legal_form_3231,YTY3,base.us,base.state_us_14,Non-deposit Trust Company
entity_legal_form_3232,0SKB,base.us,base.state_us_15,credit union
entity_legal_form_3233,78PB,base.us,base.state_us_15,Professional Corporation
entity_legal_form_3234,8Z76,base.us,base.state_us_15,Savings and Loan Association
entity_legal_form_3235,95W7,base.us,base.state_us_15,Financial Institution
entity_legal_form_3236,9FD9,base.us,base.state_us_15,Master Limited Liability Company
entity_legal_form_3237,C639,base.us,base.state_us_15,Industrial Bank
entity_legal_form_3238,D92T,base.us,base.state_us_15,Limited Liability Partnership
entity_legal_form_3239,DQBZ,base.us,base.state_us_15,Limited Liability Company
entity_legal_form_3240,EW9A,base.us,base.state_us_15,Business Trust
entity_legal_form_3241,EZ08,base.us,base.state_us_15,Agricultural Cooperative
entity_legal_form_3242,G4YY,base.us,base.state_us_15,Limited Partnership
entity_legal_form_3243,M1FY,base.us,base.state_us_15,Non-deposit Trust Company
entity_legal_form_3244,N0YQ,base.us,base.state_us_15,Insurance Corporation
entity_legal_form_3245,P91Q,base.us,base.state_us_15,Commercial Bank
entity_legal_form_3246,QR5I,base.us,base.state_us_15,Savings Bank
entity_legal_form_3247,R0BI,base.us,base.state_us_15,For-Profit Corporation
entity_legal_form_3248,V5G5,base.us,base.state_us_15,Professional Benefit Corporation
entity_legal_form_3249,V89I,base.us,base.state_us_15,Nonprofit Corporation
entity_legal_form_3250,VCQZ,base.us,base.state_us_15,Series
entity_legal_form_3251,X4EB,base.us,base.state_us_15,Benefit Corporation
entity_legal_form_3252,32AX,base.us,base.state_us_16,Cooperative Association
entity_legal_form_3253,7XPF,base.us,base.state_us_16,Limited Liability Company
entity_legal_form_3254,8VLM,base.us,base.state_us_16,Savings and Loan Association
entity_legal_form_3255,DU35,base.us,base.state_us_16,Profit Corporation
entity_legal_form_3256,GDH0,base.us,base.state_us_16,Savings Bank
entity_legal_form_3257,HPKC,base.us,base.state_us_16,Limited Partnership
entity_legal_form_3258,HUSW,base.us,base.state_us_16,Nonprofit Corporation
entity_legal_form_3259,L22N,base.us,base.state_us_16,Professional Corporation
entity_legal_form_3260,T7D4,base.us,base.state_us_16,Non-deposit Trust Company
entity_legal_form_3261,UGKR,base.us,base.state_us_16,credit union
entity_legal_form_3262,VVPD,base.us,base.state_us_16,Professional Limited Liability Company
entity_legal_form_3263,VWY9,base.us,base.state_us_16,Commercial Bank
entity_legal_form_3264,0WOU,base.us,base.state_us_17,credit union
entity_legal_form_3265,35QN,base.us,base.state_us_17,Public Benefit Corporation
entity_legal_form_3266,7U8S,base.us,base.state_us_17,General Partnership
entity_legal_form_3267,AREY,base.us,base.state_us_17,Sole Proprietorship
entity_legal_form_3268,CANT,base.us,base.state_us_17,Professional Association
entity_legal_form_3269,F9I4,base.us,base.state_us_17,Savings and Loan Association
entity_legal_form_3270,FBN0,base.us,base.state_us_17,Limited Liability Company
entity_legal_form_3271,FEC4,base.us,base.state_us_17,Not-For-Profit Corporation
entity_legal_form_3272,FGT5,base.us,base.state_us_17,Limited Liability Partnership
entity_legal_form_3273,GCU5,base.us,base.state_us_17,Corporation
entity_legal_form_3274,JIF7,base.us,base.state_us_17,Statutory Public Benefit Limited Liability Company
entity_legal_form_3275,VBVM,base.us,base.state_us_17,Savings Bank
entity_legal_form_3276,WC8Q,base.us,base.state_us_17,Business Trust
entity_legal_form_3277,X4TB,base.us,base.state_us_17,Commercial Bank
entity_legal_form_3278,XQEC,base.us,base.state_us_17,Limited Partnership
entity_legal_form_3279,3MMY,base.us,base.state_us_18,Limited Liability Limited Partership
entity_legal_form_3280,5RRE,base.us,base.state_us_18,Corporation (professional)
entity_legal_form_3281,6GEC,base.us,base.state_us_18,Limited Liability Company (professional)
entity_legal_form_3282,85YQ,base.us,base.state_us_18,Statutory Trust
entity_legal_form_3283,A9VQ,base.us,base.state_us_18,Limited Cooperative Assocation
entity_legal_form_3284,DAVB,base.us,base.state_us_18,Corporation (non-profit)
entity_legal_form_3285,EBP8,base.us,base.state_us_18,General Partnership
entity_legal_form_3286,F2QV,base.us,base.state_us_18,Limited Liability Company (profit)
entity_legal_form_3287,HH12,base.us,base.state_us_18,Savings Bank
entity_legal_form_3288,LU9O,base.us,base.state_us_18,Unincorporated Non-Profit Assocation
entity_legal_form_3289,MBKN,base.us,base.state_us_18,Savings and Loan Association
entity_legal_form_3290,MY61,base.us,base.state_us_18,Limited Liability Company (non-profit)
entity_legal_form_3291,NJ57,base.us,base.state_us_18,Commercial Bank
entity_legal_form_3292,O5PH,base.us,base.state_us_18,Public Benefit Corporation (profit)
entity_legal_form_3293,OFGO,base.us,base.state_us_18,Business Trust
entity_legal_form_3294,QWPR,base.us,base.state_us_18,Corporation (profit)
entity_legal_form_3295,SJQO,base.us,base.state_us_18,credit union
entity_legal_form_3296,T362,base.us,base.state_us_18,Limited Liability Partnership
entity_legal_form_3297,VE28,base.us,base.state_us_18,Limited Partnership
entity_legal_form_3298,1V0I,base.us,base.state_us_19,Domestic Benefit Corporation
entity_legal_form_3299,6DVA,base.us,base.state_us_19,Foreign Non-Profit Limited Liability Company
entity_legal_form_3300,6EDK,base.us,base.state_us_19,Domestic Non-Profit Corporation
entity_legal_form_3301,6R7O,base.us,base.state_us_19,Savings Bank
entity_legal_form_3302,6UYJ,base.us,base.state_us_19,credit union
entity_legal_form_3303,8PUO,base.us,base.state_us_19,Foreign Partnership
entity_legal_form_3304,9L6B,base.us,base.state_us_19,Foreign Limited Liability Company
entity_legal_form_3305,C1F4,base.us,base.state_us_19,Domestic Public Benefit Corporation
entity_legal_form_3306,CD9O,base.us,base.state_us_19,Domestic Limited Liability Company
entity_legal_form_3307,EO9A,base.us,base.state_us_19,Foreign Real Estate Investment Trust
entity_legal_form_3308,HQYG,base.us,base.state_us_19,Foreign Corporation
entity_legal_form_3309,LTKC,base.us,base.state_us_19,Home Service Contract Provider
entity_legal_form_3310,MQU4,base.us,base.state_us_19,Domestic Unincorporated Association
entity_legal_form_3311,N71W,base.us,base.state_us_19,Cable & Video Franchise
entity_legal_form_3312,NI44,base.us,base.state_us_19,Domestic Corporation
entity_legal_form_3313,NV9X,base.us,base.state_us_19,Domestic Real Estate Investment Trust
entity_legal_form_3314,O6QP,base.us,base.state_us_19,Domestic Partnership
entity_legal_form_3315,ONJ1,base.us,base.state_us_19,Domestic Low-Profit Limited Liability Company
entity_legal_form_3316,Q8RV,base.us,base.state_us_19,Foreign Benefit Corporation
entity_legal_form_3317,SJKV,base.us,base.state_us_19,Foreign Non-Profit Corporation
entity_legal_form_3318,TDBW,base.us,base.state_us_19,Domestic Registered Limited Liability Partnership
entity_legal_form_3319,TZDZ,base.us,base.state_us_19,Commercial Bank
entity_legal_form_3320,WP6R,base.us,base.state_us_19,Co-op
entity_legal_form_3321,XFUO,base.us,base.state_us_19,Savings and Loan Association
entity_legal_form_3322,Z016,base.us,base.state_us_19,Collection Agency
entity_legal_form_3323,ZQZW,base.us,base.state_us_19,Foreign Public Benefit
entity_legal_form_3324,2XXG,base.us,base.state_us_20,Nonprofit Corporation
entity_legal_form_3325,53DC,base.us,base.state_us_20,Limited Liability Company
entity_legal_form_3326,5KRB,base.us,base.state_us_20,Savings and Loan Association
entity_legal_form_3327,AT9F,base.us,base.state_us_20,Savings Bank
entity_legal_form_3328,H99T,base.us,base.state_us_20,credit union
entity_legal_form_3329,IIZ4,base.us,base.state_us_20,Limited Partnership
entity_legal_form_3330,JR3Z,base.us,base.state_us_20,Cooperative
entity_legal_form_3331,M9A1,base.us,base.state_us_20,Limited Liability Partnership
entity_legal_form_3332,P1VP,base.us,base.state_us_20,Commercial Bank
entity_legal_form_3333,TTB3,base.us,base.state_us_20,Business Corporation
entity_legal_form_3334,AZH4,base.us,base.state_us_33,credit union
entity_legal_form_3335,BSLM,base.us,base.state_us_33,Limited Partnership
entity_legal_form_3336,EW8U,base.us,base.state_us_33,Commercial Bank
entity_legal_form_3337,GMFE,base.us,base.state_us_33,Savings Bank
entity_legal_form_3338,HLR4,base.us,base.state_us_33,Stock Corporation
entity_legal_form_3339,J5NM,base.us,base.state_us_33,Savings and Loan Association
entity_legal_form_3340,JJ9M,base.us,base.state_us_33,Limited Liability Company
entity_legal_form_3341,LKD5,base.us,base.state_us_33,Close Corporation
entity_legal_form_3342,OCVJ,base.us,base.state_us_33,Religious Corporation
entity_legal_form_3343,R2PI,base.us,base.state_us_33,General Partnership
entity_legal_form_3344,XHT1,base.us,base.state_us_33,Sole Proprietorship
entity_legal_form_3345,ZVS9,base.us,base.state_us_33,Nonstock Corporation
entity_legal_form_3346,1XME,base.us,base.state_us_34,Housing Cooperative Corporation
entity_legal_form_3347,22EO,base.us,base.state_us_34,credit union
entity_legal_form_3348,672E,base.us,base.state_us_34,Cooperative Corporation
entity_legal_form_3349,6I75,base.us,base.state_us_34,Professional Corporation
entity_legal_form_3350,7G8G,base.us,base.state_us_34,Cooperative Bank
entity_legal_form_3351,BE3O,base.us,base.state_us_34,Savings and Loan Association
entity_legal_form_3352,BYFU,base.us,base.state_us_34,Limited Liability Company
entity_legal_form_3353,CAGH,base.us,base.state_us_34,Limited Liability Partnership
entity_legal_form_3354,G76T,base.us,base.state_us_34,Savings Bank
entity_legal_form_3355,GOGQ,base.us,base.state_us_34,Limited Partnership
entity_legal_form_3356,KU3O,base.us,base.state_us_34,Non-deposit Trust Company
entity_legal_form_3357,NETO,base.us,base.state_us_34,Employee Cooperative Corporation
entity_legal_form_3358,QX9N,base.us,base.state_us_34,Domestic Benefit Corporation (including professional corporations)
entity_legal_form_3359,R7QO,base.us,base.state_us_34,Non-Profit Corporation
entity_legal_form_3360,YP04,base.us,base.state_us_34,Commercial Bank
entity_legal_form_3361,Z73Z,base.us,base.state_us_34,Voluntary Association and Business Trusts
entity_legal_form_3362,ZJTK,base.us,base.state_us_34,Domestic Business  Corporation
entity_legal_form_3363,47LQ,base.us,base.state_us_35,Corporation (Nonprofit)
entity_legal_form_3364,58N0,base.us,base.state_us_35,Limited Partnership
entity_legal_form_3365,6E4G,base.us,base.state_us_35,Limited Liability Partnership
entity_legal_form_3366,6RZK,base.us,base.state_us_35,Commercial Bank
entity_legal_form_3367,88XU,base.us,base.state_us_35,Sole proprietorship
entity_legal_form_3368,HQJV,base.us,base.state_us_35,Professional Corporation
entity_legal_form_3369,IN4H,base.us,base.state_us_35,Professional Limited Liability Company
entity_legal_form_3370,LJH5,base.us,base.state_us_35,Limited Liability Company
entity_legal_form_3371,MI0H,base.us,base.state_us_35,for profit and not-for profit co-operatives
entity_legal_form_3372,NK3V,base.us,base.state_us_35,General Partnership
entity_legal_form_3373,NR96,base.us,base.state_us_35,L3C
entity_legal_form_3374,TPO4,base.us,base.state_us_35,Savings Bank
entity_legal_form_3375,U7HC,base.us,base.state_us_35,Corporation (For-Profit)
entity_legal_form_3376,UJZB,base.us,base.state_us_35,Ecclesiastical Corporation
entity_legal_form_3377,XTOF,base.us,base.state_us_35,Railroad
entity_legal_form_3378,Y8GA,base.us,base.state_us_35,credit union
entity_legal_form_3379,1ASH,base.us,base.state_us_36,Religious corporations
entity_legal_form_3380,1ONH,base.us,base.state_us_36,Public Benefit Corporations
entity_legal_form_3381,37F5,base.us,base.state_us_36,Professional Firms
entity_legal_form_3382,43LY,base.us,base.state_us_36,Limited Partnership
entity_legal_form_3383,4P36,base.us,base.state_us_36,credit union
entity_legal_form_3384,6VCW,base.us,base.state_us_36,Commercial Bank
entity_legal_form_3385,6ZAR,base.us,base.state_us_36,Limited Liability Partnership
entity_legal_form_3386,8OK2,base.us,base.state_us_36,Business Trusts
entity_legal_form_3387,9HKD,base.us,base.state_us_36,Financial Corporations
entity_legal_form_3388,9I4Y,base.us,base.state_us_36,Non-Profit Corporation
entity_legal_form_3389,BQRL,base.us,base.state_us_36,Limited Liability Company
entity_legal_form_3390,DEMP,base.us,base.state_us_36,General Partnership
entity_legal_form_3391,IYZI,base.us,base.state_us_36,Limited Liability Limited Partnership
entity_legal_form_3392,LDBS,base.us,base.state_us_36,Cooperative (Producer)
entity_legal_form_3393,OXAZ,base.us,base.state_us_36,Insurance Corporations
entity_legal_form_3394,S2K8,base.us,base.state_us_36,Business Corporation
entity_legal_form_3395,S968,base.us,base.state_us_36,Industrial Bank
entity_legal_form_3396,SGT8,base.us,base.state_us_36,Savings and Loan Association
entity_legal_form_3397,T4OL,base.us,base.state_us_36,Cemetery associations
entity_legal_form_3398,TBN1,base.us,base.state_us_36,Non-Profit Limited Liability Company
entity_legal_form_3399,TS1K,base.us,base.state_us_36,Savings Bank
entity_legal_form_3400,UJ49,base.us,base.state_us_36,Cooperative (Investor)
entity_legal_form_3401,VSDJ,base.us,base.state_us_36,Non-deposit Trust Company
entity_legal_form_3402,7WQO,base.us,base.state_us_37,Commercial Bank
entity_legal_form_3403,8YBQ,base.us,base.state_us_37,General Partnership
entity_legal_form_3404,AHK4,base.us,base.state_us_37,credit union
entity_legal_form_3405,BG8P,base.us,base.state_us_37,Savings Bank
entity_legal_form_3406,HDOD,base.us,base.state_us_37,Savings and Loan Association
entity_legal_form_3407,NDBR,base.us,base.state_us_37,Limited Partnership
entity_legal_form_3408,O4NK,base.us,base.state_us_37,Nonprofit Corporation
entity_legal_form_3409,U7GR,base.us,base.state_us_37,Limited Liability Partnership
entity_legal_form_3410,WPCN,base.us,base.state_us_37,Limited Liability Company
entity_legal_form_3411,XST3,base.us,base.state_us_37,Business Corporation
entity_legal_form_3412,1ADA,base.us,base.state_us_38,Family Trust Company
entity_legal_form_3413,21OE,base.us,base.state_us_38,Limited Liability Partnership
entity_legal_form_3414,7F5B,base.us,base.state_us_38,Limited Liability Company
entity_legal_form_3415,9BH2,base.us,base.state_us_38,Savings and Loan Association
entity_legal_form_3416,EMLK,base.us,base.state_us_38,Limited Partnership
entity_legal_form_3417,J1JO,base.us,base.state_us_38,Commercial Bank
entity_legal_form_3418,KC7Z,base.us,base.state_us_38,For-Profit Corporation
entity_legal_form_3419,QSHG,base.us,base.state_us_38,Non-deposit Trust Company
entity_legal_form_3420,R8SH,base.us,base.state_us_38,Not For Profit Corporation
entity_legal_form_3421,SU5T,base.us,base.state_us_38,Cooperative Association
entity_legal_form_3422,U7OR,base.us,base.state_us_38,Savings Bank
entity_legal_form_3423,UJKE,base.us,base.state_us_38,credit union
entity_legal_form_3424,1S9L,base.us,base.state_us_21,Professional Series Limited Liability Company
entity_legal_form_3425,1XOG,base.us,base.state_us_21,Agricultural Marketing Association
entity_legal_form_3426,30PQ,base.us,base.state_us_21,Limited Liability Limited Partnership
entity_legal_form_3427,30TX,base.us,base.state_us_21,Trust Company
entity_legal_form_3428,40SO,base.us,base.state_us_21,Mutual Benefit Corporation
entity_legal_form_3429,5AE9,base.us,base.state_us_21,Builidng and Loan Association
entity_legal_form_3430,5MRP,base.us,base.state_us_21,Close Corporation
entity_legal_form_3431,7OS8,base.us,base.state_us_21,Congressional Chartered Corporation
entity_legal_form_3432,93CA,base.us,base.state_us_21,Agricultural Association
entity_legal_form_3433,9OSW,base.us,base.state_us_21,Limited Liability Partnership
entity_legal_form_3434,9STD,base.us,base.state_us_21,Corporation
entity_legal_form_3435,A770,base.us,base.state_us_21,Professional Corporation
entity_legal_form_3436,AEK0,base.us,base.state_us_21,Limited Liability Company
entity_legal_form_3437,B2F4,base.us,base.state_us_21,Cooperative Association
entity_legal_form_3438,HEMZ,base.us,base.state_us_21,Credit Union
entity_legal_form_3439,JGPP,base.us,base.state_us_21,Rural Cooperative Association
entity_legal_form_3440,KPH8,base.us,base.state_us_21,Investment Company
entity_legal_form_3441,L1PM,base.us,base.state_us_21,Professional Limited Liability Limited Partnership
entity_legal_form_3442,LPLY,base.us,base.state_us_21,Limited Partnership
entity_legal_form_3443,LXI4,base.us,base.state_us_21,Savings Bank
entity_legal_form_3444,MY93,base.us,base.state_us_21,Professional Limited Liability Company
entity_legal_form_3445,OOX5,base.us,base.state_us_21,Benefit Corporation
entity_legal_form_3446,PNF3,base.us,base.state_us_21,Corporate Credit Union
entity_legal_form_3447,Q6K2,base.us,base.state_us_21,Savings and Loan Association
entity_legal_form_3448,QB0A,base.us,base.state_us_21,Business Trust
entity_legal_form_3449,SCX8,base.us,base.state_us_21,Public Benefit Corporation
entity_legal_form_3450,SW88,base.us,base.state_us_21,Commercial Bank
entity_legal_form_3451,T91C,base.us,base.state_us_21,Professional Close Corporation
entity_legal_form_3452,WRF9,base.us,base.state_us_21,Religious Corporation
entity_legal_form_3453,XVC6,base.us,base.state_us_21,Series Limited Liability Company
entity_legal_form_3454,3GTV,base.us,base.state_us_22,Sanitary & Improvement District
entity_legal_form_3455,4TMV,base.us,base.state_us_22,Domestic Limited Cooperative Association
entity_legal_form_3456,4WTP,base.us,base.state_us_22,Savings and Loan Association
entity_legal_form_3457,5OET,base.us,base.state_us_22,Foreign Limited Liability Company
entity_legal_form_3458,639V,base.us,base.state_us_22,Non Profit Domesticated Foreign Corporation
entity_legal_form_3459,6ICB,base.us,base.state_us_22,Foreign Corp Professional Corporation
entity_legal_form_3460,7BQ5,base.us,base.state_us_22,Non Stock Corporation
entity_legal_form_3461,8APW,base.us,base.state_us_22,Domestic Limited Liability Company
entity_legal_form_3462,8HNT,base.us,base.state_us_22,Foreign Corporation
entity_legal_form_3463,B843,base.us,base.state_us_22,Domestic Professional Limited Liability Company
entity_legal_form_3464,BJ2V,base.us,base.state_us_22,Foreign Professional Limited Liability Company
entity_legal_form_3465,CXIO,base.us,base.state_us_22,Domesticated Foreign Corporation Professional Corporation
entity_legal_form_3466,D2MO,base.us,base.state_us_22,Joint Public Agency
entity_legal_form_3467,DFPP,base.us,base.state_us_22,Domestic Limited Partnership
entity_legal_form_3468,ECLT,base.us,base.state_us_22,Domestic Corporation Professional Corporation
entity_legal_form_3469,GEXT,base.us,base.state_us_22,Commercial Bank
entity_legal_form_3470,HV3B,base.us,base.state_us_22,Non Taxable Corporation
entity_legal_form_3471,IOWN,base.us,base.state_us_22,Non Profit Foreign Limited Cooperative Association
entity_legal_form_3472,KFPS,base.us,base.state_us_22,Domestic General Partnership
entity_legal_form_3473,LQZC,base.us,base.state_us_22,Nebraska Benefit Corporation
entity_legal_form_3474,MPFG,base.us,base.state_us_22,Foreign Limited Liability Partnership
entity_legal_form_3475,NGZJ,base.us,base.state_us_22,Domesticated Foreign Corporation
entity_legal_form_3476,O256,base.us,base.state_us_22,Non Profit Foreign Corporation
entity_legal_form_3477,Q17J,base.us,base.state_us_22,Savings Bank
entity_legal_form_3478,R22H,base.us,base.state_us_22,Registered Agent Designation
entity_legal_form_3479,R3J6,base.us,base.state_us_22,Foreign General Apartnership
entity_legal_form_3480,R7JP,base.us,base.state_us_22,Non Profit (Dom) Corporation
entity_legal_form_3481,RH6N,base.us,base.state_us_22,Domestic Corporation
entity_legal_form_3482,T172,base.us,base.state_us_22,Insurance Company
entity_legal_form_3483,V4RX,base.us,base.state_us_22,Non Profit Dom Limited Cooperative Association
entity_legal_form_3484,VYEO,base.us,base.state_us_22,Fraternal Society
entity_legal_form_3485,XBKP,base.us,base.state_us_22,Agricultural Association
entity_legal_form_3486,XUVE,base.us,base.state_us_22,Bank
entity_legal_form_3487,Y7BG,base.us,base.state_us_22,Hospital Authority
entity_legal_form_3488,YQDQ,base.us,base.state_us_22,Domestic Limited Liability Partnership
entity_legal_form_3489,YWK0,base.us,base.state_us_22,Foreign Limited Partnership
entity_legal_form_3490,ZDW0,base.us,base.state_us_22,credit union
entity_legal_form_3491,ZEZ2,base.us,base.state_us_22,Foreign Limited Cooperative Association
