id,entity_legal_form_id:id,name
entity_legal_form_abbreviation_2044,entity_legal_form_3284,COMPANY
entity_legal_form_abbreviation_2045,entity_legal_form_3284,LIMITED
entity_legal_form_abbreviation_2046,entity_legal_form_3284,CORP
entity_legal_form_abbreviation_2047,entity_legal_form_3284,INC
entity_legal_form_abbreviation_2048,entity_legal_form_3284,CO
entity_legal_form_abbreviation_2049,entity_legal_form_3284,LTD
entity_legal_form_abbreviation_2050,entity_legal_form_3286,LLC
entity_legal_form_abbreviation_2051,entity_legal_form_3286,LIMITED LIABILITY COMPANY
entity_legal_form_abbreviation_2052,entity_legal_form_3286,LTD. CO
entity_legal_form_abbreviation_2053,entity_legal_form_3288,Limited
entity_legal_form_abbreviation_2054,entity_legal_form_3288,Ltd.
entity_legal_form_abbreviation_2055,entity_legal_form_3290,LLC
entity_legal_form_abbreviation_2056,entity_legal_form_3290,LIMITED LIABILITY COMPANY
entity_legal_form_abbreviation_2057,entity_legal_form_3290,LTD. CO
entity_legal_form_abbreviation_2058,entity_legal_form_3292,PBC
entity_legal_form_abbreviation_2059,entity_legal_form_3292,Benefit Corporation
entity_legal_form_abbreviation_2060,entity_legal_form_3292,Public Benefit Corporation
entity_legal_form_abbreviation_2061,entity_legal_form_3293,limited
entity_legal_form_abbreviation_2062,entity_legal_form_3293,LTD
entity_legal_form_abbreviation_2063,entity_legal_form_3294,CORPORATION
entity_legal_form_abbreviation_2064,entity_legal_form_3294,COMPANY
entity_legal_form_abbreviation_2065,entity_legal_form_3294,LIMITED CORP
entity_legal_form_abbreviation_2066,entity_legal_form_3294,INC
entity_legal_form_abbreviation_2067,entity_legal_form_3294,CO
entity_legal_form_abbreviation_2068,entity_legal_form_3294,LTD
entity_legal_form_abbreviation_2069,entity_legal_form_3296,LLP
entity_legal_form_abbreviation_2070,entity_legal_form_3296,LIMITED LIABILITY PARTNERSHIP
entity_legal_form_abbreviation_2071,entity_legal_form_3297,LP
entity_legal_form_abbreviation_2072,entity_legal_form_3297,LIMTED PARTNERSHIP
entity_legal_form_abbreviation_2073,entity_legal_form_3297,LTD
entity_legal_form_abbreviation_2074,entity_legal_form_3298,A Benefit Corporation
entity_legal_form_abbreviation_2075,entity_legal_form_3299,limited liability company
entity_legal_form_abbreviation_2076,entity_legal_form_3299,L.L.C.
entity_legal_form_abbreviation_2077,entity_legal_form_3299,L.C.
entity_legal_form_abbreviation_2078,entity_legal_form_3304,limited liability company
entity_legal_form_abbreviation_2079,entity_legal_form_3304,L.L.C.
entity_legal_form_abbreviation_2080,entity_legal_form_3304,L.C.
entity_legal_form_abbreviation_2081,entity_legal_form_3306,limited liability company
entity_legal_form_abbreviation_2082,entity_legal_form_3306,L.L.C.
entity_legal_form_abbreviation_2083,entity_legal_form_3306,L.C.
entity_legal_form_abbreviation_2084,entity_legal_form_3308,corp.
entity_legal_form_abbreviation_2085,entity_legal_form_3308,corporation
entity_legal_form_abbreviation_2086,entity_legal_form_3308,co.
entity_legal_form_abbreviation_2087,entity_legal_form_3308,company
entity_legal_form_abbreviation_2088,entity_legal_form_3308,ltd.
entity_legal_form_abbreviation_2089,entity_legal_form_3308,limited
entity_legal_form_abbreviation_2090,entity_legal_form_3308,inc.
entity_legal_form_abbreviation_2091,entity_legal_form_3308,incorporated
entity_legal_form_abbreviation_2092,entity_legal_form_3309,inc.
entity_legal_form_abbreviation_2093,entity_legal_form_3309,incorporated
entity_legal_form_abbreviation_2094,entity_legal_form_3309,co.
entity_legal_form_abbreviation_2095,entity_legal_form_3309,company
entity_legal_form_abbreviation_2096,entity_legal_form_3309,corp.
entity_legal_form_abbreviation_2097,entity_legal_form_3309,corporation
entity_legal_form_abbreviation_2098,entity_legal_form_3309,ltd.
entity_legal_form_abbreviation_2099,entity_legal_form_3309,limited
entity_legal_form_abbreviation_2100,entity_legal_form_3309,limited liability company
entity_legal_form_abbreviation_2101,entity_legal_form_3309,L.L.C.
entity_legal_form_abbreviation_2102,entity_legal_form_3309,L.C.
entity_legal_form_abbreviation_2103,entity_legal_form_3312,corp.
entity_legal_form_abbreviation_2104,entity_legal_form_3312,corporation
entity_legal_form_abbreviation_2105,entity_legal_form_3312,co.
entity_legal_form_abbreviation_2106,entity_legal_form_3312,company
entity_legal_form_abbreviation_2107,entity_legal_form_3312,ltd.
entity_legal_form_abbreviation_2108,entity_legal_form_3312,limited
entity_legal_form_abbreviation_2109,entity_legal_form_3312,inc.
entity_legal_form_abbreviation_2110,entity_legal_form_3312,incorporated
entity_legal_form_abbreviation_2111,entity_legal_form_3315,low-profit limited liability company
entity_legal_form_abbreviation_2112,entity_legal_form_3315,L3C
entity_legal_form_abbreviation_2113,entity_legal_form_3316,A Benefit Corporation
entity_legal_form_abbreviation_2114,entity_legal_form_3318,registered limited liability partnership
entity_legal_form_abbreviation_2115,entity_legal_form_3318,L.L.P.
entity_legal_form_abbreviation_2116,entity_legal_form_3320,corp.
entity_legal_form_abbreviation_2117,entity_legal_form_3320,corporation
entity_legal_form_abbreviation_2118,entity_legal_form_3320,co.
entity_legal_form_abbreviation_2119,entity_legal_form_3320,company
entity_legal_form_abbreviation_2120,entity_legal_form_3320,ltd.
entity_legal_form_abbreviation_2121,entity_legal_form_3320,limited
entity_legal_form_abbreviation_2122,entity_legal_form_3320,inc.
entity_legal_form_abbreviation_2123,entity_legal_form_3320,incorporated
entity_legal_form_abbreviation_2124,entity_legal_form_3335,LP
entity_legal_form_abbreviation_2125,entity_legal_form_3338,Inc.
entity_legal_form_abbreviation_2126,entity_legal_form_3338,Corp.
entity_legal_form_abbreviation_2127,entity_legal_form_3338,Ltd.
entity_legal_form_abbreviation_2128,entity_legal_form_3340,L.L.C.
entity_legal_form_abbreviation_2129,entity_legal_form_3340,LLC
entity_legal_form_abbreviation_2130,entity_legal_form_3340,L.C.
entity_legal_form_abbreviation_2131,entity_legal_form_3340,L C
entity_legal_form_abbreviation_2132,entity_legal_form_3341,Inc.
entity_legal_form_abbreviation_2133,entity_legal_form_3341,Corp.
entity_legal_form_abbreviation_2134,entity_legal_form_3341,Ltd.
entity_legal_form_abbreviation_2135,entity_legal_form_3346,Company
entity_legal_form_abbreviation_2136,entity_legal_form_3346,Corporation
entity_legal_form_abbreviation_2137,entity_legal_form_3346,Corp.
entity_legal_form_abbreviation_2138,entity_legal_form_3346,Incorporated
entity_legal_form_abbreviation_2139,entity_legal_form_3346,Inc.
entity_legal_form_abbreviation_2140,entity_legal_form_3348,Company
entity_legal_form_abbreviation_2141,entity_legal_form_3348,Corporation
entity_legal_form_abbreviation_2142,entity_legal_form_3348,Corp.
entity_legal_form_abbreviation_2143,entity_legal_form_3348,Incorporated
entity_legal_form_abbreviation_2144,entity_legal_form_3348,Inc.
entity_legal_form_abbreviation_2145,entity_legal_form_3349,company
entity_legal_form_abbreviation_2146,entity_legal_form_3349,co.
entity_legal_form_abbreviation_2147,entity_legal_form_3349,corporation
entity_legal_form_abbreviation_2148,entity_legal_form_3349,corp.
entity_legal_form_abbreviation_2149,entity_legal_form_3349,incorporated
entity_legal_form_abbreviation_2150,entity_legal_form_3349,inc.
entity_legal_form_abbreviation_2151,entity_legal_form_3349,limited
entity_legal_form_abbreviation_2152,entity_legal_form_3349,ltd.
entity_legal_form_abbreviation_2153,entity_legal_form_3349,professional corporation
entity_legal_form_abbreviation_2154,entity_legal_form_3349,p.c.
entity_legal_form_abbreviation_2155,entity_legal_form_3352,Limited Liability Company
entity_legal_form_abbreviation_2156,entity_legal_form_3352,LLC
entity_legal_form_abbreviation_2157,entity_legal_form_3352,L.L.C
entity_legal_form_abbreviation_2158,entity_legal_form_3352,Limited Company
entity_legal_form_abbreviation_2159,entity_legal_form_3352,LC
entity_legal_form_abbreviation_2160,entity_legal_form_3352,L.C.
entity_legal_form_abbreviation_2161,entity_legal_form_3353,Registered Limited Liability Partnership
entity_legal_form_abbreviation_2162,entity_legal_form_3353,Limited Liability Partnership
entity_legal_form_abbreviation_2163,entity_legal_form_3353,L.L.P.
entity_legal_form_abbreviation_2164,entity_legal_form_3353,LLP
entity_legal_form_abbreviation_2165,entity_legal_form_3355,Limited Partnership
entity_legal_form_abbreviation_2166,entity_legal_form_3357,Company
entity_legal_form_abbreviation_2167,entity_legal_form_3357,Corporation
entity_legal_form_abbreviation_2168,entity_legal_form_3357,Corp.
entity_legal_form_abbreviation_2169,entity_legal_form_3357,Incorporated
entity_legal_form_abbreviation_2170,entity_legal_form_3357,Inc.
entity_legal_form_abbreviation_2171,entity_legal_form_3358,Company
entity_legal_form_abbreviation_2172,entity_legal_form_3358,Co.
entity_legal_form_abbreviation_2173,entity_legal_form_3358,Corporation
entity_legal_form_abbreviation_2174,entity_legal_form_3358,Corp.
entity_legal_form_abbreviation_2175,entity_legal_form_3358,Incorporated
entity_legal_form_abbreviation_2176,entity_legal_form_3358,Inc.
entity_legal_form_abbreviation_2177,entity_legal_form_3358,Limited
entity_legal_form_abbreviation_2178,entity_legal_form_3358,Ltd
entity_legal_form_abbreviation_2179,entity_legal_form_3358,Professional Corporation
entity_legal_form_abbreviation_2180,entity_legal_form_3358,P.C.
entity_legal_form_abbreviation_2181,entity_legal_form_3359,Company
entity_legal_form_abbreviation_2182,entity_legal_form_3359,Corporation
entity_legal_form_abbreviation_2183,entity_legal_form_3359,Corp.
entity_legal_form_abbreviation_2184,entity_legal_form_3359,Incorporated
entity_legal_form_abbreviation_2185,entity_legal_form_3359,Inc.
entity_legal_form_abbreviation_2186,entity_legal_form_3362,Company
entity_legal_form_abbreviation_2187,entity_legal_form_3362,Co.
entity_legal_form_abbreviation_2188,entity_legal_form_3362,Corporation
entity_legal_form_abbreviation_2189,entity_legal_form_3362,Corp.
entity_legal_form_abbreviation_2190,entity_legal_form_3362,Incorporated
entity_legal_form_abbreviation_2191,entity_legal_form_3362,Inc. Limited
entity_legal_form_abbreviation_2192,entity_legal_form_3362,Ltd.
entity_legal_form_abbreviation_2193,entity_legal_form_3364,Limited Partnership
entity_legal_form_abbreviation_2194,entity_legal_form_3365,L.L.P.
entity_legal_form_abbreviation_2195,entity_legal_form_3365,LLP
entity_legal_form_abbreviation_2196,entity_legal_form_3365,Limited Liability Partnership
entity_legal_form_abbreviation_2197,entity_legal_form_3368,P.C.
entity_legal_form_abbreviation_2198,entity_legal_form_3368,PC
entity_legal_form_abbreviation_2199,entity_legal_form_3368,Professional Corporation
entity_legal_form_abbreviation_2200,entity_legal_form_3369,P.L.L.C.
entity_legal_form_abbreviation_2201,entity_legal_form_3369,PLLC
entity_legal_form_abbreviation_2202,entity_legal_form_3369,Professional Limited Liability Company
entity_legal_form_abbreviation_2203,entity_legal_form_3370,L.L.C.
entity_legal_form_abbreviation_2204,entity_legal_form_3370,LLC
entity_legal_form_abbreviation_2205,entity_legal_form_3370,L.C.
entity_legal_form_abbreviation_2206,entity_legal_form_3370,LC
entity_legal_form_abbreviation_2207,entity_legal_form_3370,Limited Liability Company
entity_legal_form_abbreviation_2208,entity_legal_form_3371,Cooperative
entity_legal_form_abbreviation_2209,entity_legal_form_3371,coop.
entity_legal_form_abbreviation_2210,entity_legal_form_3371,co-operative
entity_legal_form_abbreviation_2211,entity_legal_form_3371,or co-op
entity_legal_form_abbreviation_2212,entity_legal_form_3373,L.3.C.
entity_legal_form_abbreviation_2213,entity_legal_form_3373,L3C
entity_legal_form_abbreviation_2214,entity_legal_form_3373,Low-Profit Limited Liability Company
entity_legal_form_abbreviation_2215,entity_legal_form_3375,Corp.
entity_legal_form_abbreviation_2216,entity_legal_form_3375,Corp
entity_legal_form_abbreviation_2217,entity_legal_form_3375,Co.
entity_legal_form_abbreviation_2218,entity_legal_form_3375,Co
entity_legal_form_abbreviation_2219,entity_legal_form_3375,Inc.
entity_legal_form_abbreviation_2220,entity_legal_form_3375,Inc
entity_legal_form_abbreviation_2221,entity_legal_form_3375,Ltd.
entity_legal_form_abbreviation_2222,entity_legal_form_3375,Ltd
entity_legal_form_abbreviation_2223,entity_legal_form_3375,Corporation
entity_legal_form_abbreviation_2224,entity_legal_form_3375,Company
entity_legal_form_abbreviation_2225,entity_legal_form_3375,Incorporated
entity_legal_form_abbreviation_2226,entity_legal_form_3375,Limited
entity_legal_form_abbreviation_2227,entity_legal_form_3407,L.P.
entity_legal_form_abbreviation_2228,entity_legal_form_3407,LP
entity_legal_form_abbreviation_2229,entity_legal_form_3409,L.L.P.
entity_legal_form_abbreviation_2230,entity_legal_form_3409,R.L.L.P.
entity_legal_form_abbreviation_2231,entity_legal_form_3409,LLP
entity_legal_form_abbreviation_2232,entity_legal_form_3409,RLLP
entity_legal_form_abbreviation_2233,entity_legal_form_3410,L.L.C.
entity_legal_form_abbreviation_2234,entity_legal_form_3410,LLC
entity_legal_form_abbreviation_2235,entity_legal_form_3411,corp.
entity_legal_form_abbreviation_2236,entity_legal_form_3411,inc.
entity_legal_form_abbreviation_2237,entity_legal_form_3411,co.
entity_legal_form_abbreviation_2238,entity_legal_form_3411,ltd.
entity_legal_form_abbreviation_2239,entity_legal_form_3413,L.L.P.
entity_legal_form_abbreviation_2240,entity_legal_form_3413,LLP
entity_legal_form_abbreviation_2241,entity_legal_form_3414,L.L.C.
entity_legal_form_abbreviation_2242,entity_legal_form_3414,LLC
entity_legal_form_abbreviation_2243,entity_legal_form_3414,L.C.
entity_legal_form_abbreviation_2244,entity_legal_form_3414,LC
entity_legal_form_abbreviation_2245,entity_legal_form_3416,L.P.
entity_legal_form_abbreviation_2246,entity_legal_form_3416,LP
entity_legal_form_abbreviation_2247,entity_legal_form_3421,Co-op
entity_legal_form_abbreviation_2248,entity_legal_form_3421,C.A.
entity_legal_form_abbreviation_2249,entity_legal_form_3492,L.P.
entity_legal_form_abbreviation_2250,entity_legal_form_3492,LP
entity_legal_form_abbreviation_2251,entity_legal_form_3493,L.L.P.
entity_legal_form_abbreviation_2252,entity_legal_form_3493,LLP
entity_legal_form_abbreviation_2253,entity_legal_form_3494,Inc.
entity_legal_form_abbreviation_2254,entity_legal_form_3494,Ltd.
entity_legal_form_abbreviation_2255,entity_legal_form_3494,Co.
entity_legal_form_abbreviation_2256,entity_legal_form_3494,Corp.
entity_legal_form_abbreviation_2257,entity_legal_form_3499,L.L.C.
entity_legal_form_abbreviation_2258,entity_legal_form_3499,LLC
entity_legal_form_abbreviation_2259,entity_legal_form_3499,LC
entity_legal_form_abbreviation_2260,entity_legal_form_3500,B.T.
entity_legal_form_abbreviation_2261,entity_legal_form_3500,BT
entity_legal_form_abbreviation_2262,entity_legal_form_3514,L.P.
entity_legal_form_abbreviation_2263,entity_legal_form_3514,LP
entity_legal_form_abbreviation_2264,entity_legal_form_3519,L.L.C.
entity_legal_form_abbreviation_2265,entity_legal_form_3519,LLC
entity_legal_form_abbreviation_2266,entity_legal_form_3520,corp.
entity_legal_form_abbreviation_2267,entity_legal_form_3520,inc.
entity_legal_form_abbreviation_2268,entity_legal_form_3527,corp.
entity_legal_form_abbreviation_2269,entity_legal_form_3527,inc.
entity_legal_form_abbreviation_2270,entity_legal_form_3527,co.
entity_legal_form_abbreviation_2271,entity_legal_form_3527,ltd.
entity_legal_form_abbreviation_2272,entity_legal_form_3541,corp.
entity_legal_form_abbreviation_2273,entity_legal_form_3541,inc.
entity_legal_form_abbreviation_2274,entity_legal_form_3541,co.
entity_legal_form_abbreviation_2275,entity_legal_form_3541,ltd.
entity_legal_form_abbreviation_2276,entity_legal_form_3541,Incorporated
entity_legal_form_abbreviation_2277,entity_legal_form_3541,company
entity_legal_form_abbreviation_2278,entity_legal_form_3541,limited
entity_legal_form_abbreviation_2279,entity_legal_form_3541,corporation
entity_legal_form_abbreviation_2280,entity_legal_form_3542,corp.
entity_legal_form_abbreviation_2281,entity_legal_form_3542,inc.
entity_legal_form_abbreviation_2282,entity_legal_form_3542,co.
entity_legal_form_abbreviation_2283,entity_legal_form_3542,ltd.
entity_legal_form_abbreviation_2284,entity_legal_form_3542,Incorporated
entity_legal_form_abbreviation_2285,entity_legal_form_3542,company
entity_legal_form_abbreviation_2286,entity_legal_form_3542,limited
entity_legal_form_abbreviation_2287,entity_legal_form_3542,corporation
entity_legal_form_abbreviation_2288,entity_legal_form_3543,PLLC
entity_legal_form_abbreviation_2289,entity_legal_form_3544,corp.
entity_legal_form_abbreviation_2290,entity_legal_form_3544,inc.
entity_legal_form_abbreviation_2291,entity_legal_form_3544,co.
entity_legal_form_abbreviation_2292,entity_legal_form_3544,ltd.
entity_legal_form_abbreviation_2293,entity_legal_form_3544,Incorporated
entity_legal_form_abbreviation_2294,entity_legal_form_3544,company
entity_legal_form_abbreviation_2295,entity_legal_form_3544,limited
entity_legal_form_abbreviation_2296,entity_legal_form_3544,corporation
entity_legal_form_abbreviation_2297,entity_legal_form_3546,corp.
entity_legal_form_abbreviation_2298,entity_legal_form_3546,inc.
entity_legal_form_abbreviation_2299,entity_legal_form_3546,co.
entity_legal_form_abbreviation_2300,entity_legal_form_3546,ltd.
entity_legal_form_abbreviation_2301,entity_legal_form_3546,Incorporated
entity_legal_form_abbreviation_2302,entity_legal_form_3546,company
entity_legal_form_abbreviation_2303,entity_legal_form_3546,limited
entity_legal_form_abbreviation_2304,entity_legal_form_3546,corporation
entity_legal_form_abbreviation_2305,entity_legal_form_3547,corp.
entity_legal_form_abbreviation_2306,entity_legal_form_3547,inc.
entity_legal_form_abbreviation_2307,entity_legal_form_3547,co.
entity_legal_form_abbreviation_2308,entity_legal_form_3547,ltd.
entity_legal_form_abbreviation_2309,entity_legal_form_3547,Incorporated
entity_legal_form_abbreviation_2310,entity_legal_form_3547,company
entity_legal_form_abbreviation_2311,entity_legal_form_3547,limited
entity_legal_form_abbreviation_2312,entity_legal_form_3547,corporation
entity_legal_form_abbreviation_2313,entity_legal_form_3550,corp.
entity_legal_form_abbreviation_2314,entity_legal_form_3550,inc.
entity_legal_form_abbreviation_2315,entity_legal_form_3550,co.
entity_legal_form_abbreviation_2316,entity_legal_form_3550,ltd.
entity_legal_form_abbreviation_2317,entity_legal_form_3550,Incorporated
entity_legal_form_abbreviation_2318,entity_legal_form_3550,company
entity_legal_form_abbreviation_2319,entity_legal_form_3550,limited
entity_legal_form_abbreviation_2320,entity_legal_form_3550,corporation
entity_legal_form_abbreviation_2321,entity_legal_form_3550,PC
entity_legal_form_abbreviation_2322,entity_legal_form_3551,LP
entity_legal_form_abbreviation_2323,entity_legal_form_3551,Ltd. Partnership.
entity_legal_form_abbreviation_2324,entity_legal_form_3551,Ltd. Partnership
entity_legal_form_abbreviation_2325,entity_legal_form_3552,corp.
entity_legal_form_abbreviation_2326,entity_legal_form_3552,inc.
entity_legal_form_abbreviation_2327,entity_legal_form_3552,co.
entity_legal_form_abbreviation_2328,entity_legal_form_3552,ltd.
entity_legal_form_abbreviation_2329,entity_legal_form_3552,Incorporated
entity_legal_form_abbreviation_2330,entity_legal_form_3552,company
entity_legal_form_abbreviation_2331,entity_legal_form_3552,limited
entity_legal_form_abbreviation_2332,entity_legal_form_3552,corporation
entity_legal_form_abbreviation_2333,entity_legal_form_3552,coop.
entity_legal_form_abbreviation_2334,entity_legal_form_3552,cooperative
entity_legal_form_abbreviation_2335,entity_legal_form_3553,corp.
entity_legal_form_abbreviation_2336,entity_legal_form_3553,inc.
entity_legal_form_abbreviation_2337,entity_legal_form_3553,co.
entity_legal_form_abbreviation_2338,entity_legal_form_3553,ltd.
entity_legal_form_abbreviation_2339,entity_legal_form_3553,Incorporated
entity_legal_form_abbreviation_2340,entity_legal_form_3553,company
entity_legal_form_abbreviation_2341,entity_legal_form_3553,limited
entity_legal_form_abbreviation_2342,entity_legal_form_3553,corporation
entity_legal_form_abbreviation_2343,entity_legal_form_3553,emc
entity_legal_form_abbreviation_2344,entity_legal_form_3553,electric membership corporation
entity_legal_form_abbreviation_2345,entity_legal_form_3554,corp.
entity_legal_form_abbreviation_2346,entity_legal_form_3554,inc.
entity_legal_form_abbreviation_2347,entity_legal_form_3554,co.
entity_legal_form_abbreviation_2348,entity_legal_form_3554,ltd. Incorporated
entity_legal_form_abbreviation_2349,entity_legal_form_3554,company
entity_legal_form_abbreviation_2350,entity_legal_form_3554,limited
entity_legal_form_abbreviation_2351,entity_legal_form_3554,corporation
entity_legal_form_abbreviation_2352,entity_legal_form_3554,S&L
entity_legal_form_abbreviation_2353,entity_legal_form_3555,corp.
entity_legal_form_abbreviation_2354,entity_legal_form_3555,inc.
entity_legal_form_abbreviation_2355,entity_legal_form_3555,co.
entity_legal_form_abbreviation_2356,entity_legal_form_3555,ltd. Incorporated
entity_legal_form_abbreviation_2357,entity_legal_form_3555,company
entity_legal_form_abbreviation_2358,entity_legal_form_3555,limited
entity_legal_form_abbreviation_2359,entity_legal_form_3555,corporation
entity_legal_form_abbreviation_2360,entity_legal_form_3556,corp.
entity_legal_form_abbreviation_2361,entity_legal_form_3556,inc.
entity_legal_form_abbreviation_2362,entity_legal_form_3556,co.
entity_legal_form_abbreviation_2363,entity_legal_form_3556,ltd. Incorporated
entity_legal_form_abbreviation_2364,entity_legal_form_3556,company
entity_legal_form_abbreviation_2365,entity_legal_form_3556,limited
entity_legal_form_abbreviation_2366,entity_legal_form_3556,corporation
entity_legal_form_abbreviation_2367,entity_legal_form_3557,L3C
entity_legal_form_abbreviation_2368,entity_legal_form_3558,corp.
entity_legal_form_abbreviation_2369,entity_legal_form_3558,inc.
entity_legal_form_abbreviation_2370,entity_legal_form_3558,co.
entity_legal_form_abbreviation_2371,entity_legal_form_3558,ltd. Incorporated
entity_legal_form_abbreviation_2372,entity_legal_form_3558,company
entity_legal_form_abbreviation_2373,entity_legal_form_3558,limited
entity_legal_form_abbreviation_2374,entity_legal_form_3558,corporation
entity_legal_form_abbreviation_2375,entity_legal_form_3559,corp.
entity_legal_form_abbreviation_2376,entity_legal_form_3559,inc.
entity_legal_form_abbreviation_2377,entity_legal_form_3559,co.
entity_legal_form_abbreviation_2378,entity_legal_form_3559,ltd. Incorporated
entity_legal_form_abbreviation_2379,entity_legal_form_3559,company
entity_legal_form_abbreviation_2380,entity_legal_form_3559,limited
entity_legal_form_abbreviation_2381,entity_legal_form_3559,corporation
entity_legal_form_abbreviation_2382,entity_legal_form_3560,corp.
entity_legal_form_abbreviation_2383,entity_legal_form_3560,inc.
entity_legal_form_abbreviation_2384,entity_legal_form_3560,co.
entity_legal_form_abbreviation_2385,entity_legal_form_3560,ltd. Incorporated
entity_legal_form_abbreviation_2386,entity_legal_form_3560,company
entity_legal_form_abbreviation_2387,entity_legal_form_3560,limited
entity_legal_form_abbreviation_2388,entity_legal_form_3560,corporation
entity_legal_form_abbreviation_2389,entity_legal_form_3561,corp.
entity_legal_form_abbreviation_2390,entity_legal_form_3561,inc.
entity_legal_form_abbreviation_2391,entity_legal_form_3561,co.
entity_legal_form_abbreviation_2392,entity_legal_form_3561,ltd. Incorporated
entity_legal_form_abbreviation_2393,entity_legal_form_3561,company
entity_legal_form_abbreviation_2394,entity_legal_form_3561,limited
entity_legal_form_abbreviation_2395,entity_legal_form_3561,corporation
entity_legal_form_abbreviation_2396,entity_legal_form_3561,SSB
entity_legal_form_abbreviation_2397,entity_legal_form_3563,corp.
entity_legal_form_abbreviation_2398,entity_legal_form_3563,inc.
entity_legal_form_abbreviation_2399,entity_legal_form_3563,co.
entity_legal_form_abbreviation_2400,entity_legal_form_3563,ltd. Incorporated
entity_legal_form_abbreviation_2401,entity_legal_form_3563,company
entity_legal_form_abbreviation_2402,entity_legal_form_3563,limited
entity_legal_form_abbreviation_2403,entity_legal_form_3563,corporation
entity_legal_form_abbreviation_2404,entity_legal_form_3564,LLP
entity_legal_form_abbreviation_2405,entity_legal_form_3564,ltd
entity_legal_form_abbreviation_2406,entity_legal_form_3564,Liability partnership
entity_legal_form_abbreviation_2407,entity_legal_form_3564,rllp
entity_legal_form_abbreviation_2408,entity_legal_form_3564,registered limited liability partnership
entity_legal_form_abbreviation_2409,entity_legal_form_3565,LLC
entity_legal_form_abbreviation_2410,entity_legal_form_3565,limited liability company
entity_legal_form_abbreviation_2411,entity_legal_form_3565,ltd
entity_legal_form_abbreviation_2412,entity_legal_form_3565,liability company
entity_legal_form_abbreviation_2413,entity_legal_form_3566,corp.
entity_legal_form_abbreviation_2414,entity_legal_form_3566,inc.
entity_legal_form_abbreviation_2415,entity_legal_form_3566,co.
entity_legal_form_abbreviation_2416,entity_legal_form_3566,ltd.
entity_legal_form_abbreviation_2417,entity_legal_form_3566,Incorporated
entity_legal_form_abbreviation_2418,entity_legal_form_3566,company
entity_legal_form_abbreviation_2419,entity_legal_form_3566,limited
entity_legal_form_abbreviation_2420,entity_legal_form_3566,corporation
entity_legal_form_abbreviation_2421,entity_legal_form_3567,RLLLP
entity_legal_form_abbreviation_2422,entity_legal_form_3567,LLLP
entity_legal_form_abbreviation_2423,entity_legal_form_3567,Registered Ltd.
entity_legal_form_abbreviation_2424,entity_legal_form_3567,Liability Ltd.
entity_legal_form_abbreviation_2425,entity_legal_form_3567,Partnership
entity_legal_form_abbreviation_2426,entity_legal_form_3568,coop
entity_legal_form_abbreviation_2427,entity_legal_form_3568,co-op
entity_legal_form_abbreviation_2428,entity_legal_form_3568,assn.
entity_legal_form_abbreviation_2429,entity_legal_form_3568,assoc.
entity_legal_form_abbreviation_2430,entity_legal_form_3569,LLP
entity_legal_form_abbreviation_2431,entity_legal_form_3569,L.L.P.
entity_legal_form_abbreviation_2432,entity_legal_form_3569,PLLP
entity_legal_form_abbreviation_2433,entity_legal_form_3569,P.L.L.P
entity_legal_form_abbreviation_2434,entity_legal_form_3570,LLC
entity_legal_form_abbreviation_2435,entity_legal_form_3570,L.L.C.
entity_legal_form_abbreviation_2436,entity_legal_form_3570,PLLC
entity_legal_form_abbreviation_2437,entity_legal_form_3570,P.L.L.C.
entity_legal_form_abbreviation_2438,entity_legal_form_3571,GP
entity_legal_form_abbreviation_2439,entity_legal_form_3571,G.P.
entity_legal_form_abbreviation_2440,entity_legal_form_3573,coop
entity_legal_form_abbreviation_2441,entity_legal_form_3573,co-op
entity_legal_form_abbreviation_2442,entity_legal_form_3574,LLC
entity_legal_form_abbreviation_2443,entity_legal_form_3574,L.L.C.
entity_legal_form_abbreviation_2444,entity_legal_form_3575,coop
entity_legal_form_abbreviation_2445,entity_legal_form_3575,co-op
entity_legal_form_abbreviation_2446,entity_legal_form_3576,corp
entity_legal_form_abbreviation_2447,entity_legal_form_3576,inc.
entity_legal_form_abbreviation_2448,entity_legal_form_3577,LLC
entity_legal_form_abbreviation_2449,entity_legal_form_3577,L.L.C.
entity_legal_form_abbreviation_2450,entity_legal_form_3578,LLC
entity_legal_form_abbreviation_2451,entity_legal_form_3578,L.L.C.
entity_legal_form_abbreviation_2452,entity_legal_form_3579,LLP
entity_legal_form_abbreviation_2453,entity_legal_form_3579,L.L.P.
entity_legal_form_abbreviation_2454,entity_legal_form_3581,corp
entity_legal_form_abbreviation_2455,entity_legal_form_3581,inc.
entity_legal_form_abbreviation_2456,entity_legal_form_3582,LLLP
entity_legal_form_abbreviation_2457,entity_legal_form_3582,L.L.L.P
entity_legal_form_abbreviation_2458,entity_legal_form_3583,LP
entity_legal_form_abbreviation_2459,entity_legal_form_3583,L.P.
entity_legal_form_abbreviation_2460,entity_legal_form_3584,REIT
entity_legal_form_abbreviation_2461,entity_legal_form_3584,R.E.I.T.
entity_legal_form_abbreviation_2462,entity_legal_form_3585,corp.
entity_legal_form_abbreviation_2463,entity_legal_form_3585,inc.
entity_legal_form_abbreviation_2464,entity_legal_form_3585,PC
entity_legal_form_abbreviation_2465,entity_legal_form_3585,P.C.
entity_legal_form_abbreviation_2466,entity_legal_form_3587,corp.
entity_legal_form_abbreviation_2467,entity_legal_form_3587,inc.
entity_legal_form_abbreviation_2468,entity_legal_form_3587,BC
